chrom	start	end	label
chr15	81618900	81619399	1
chr15	81773600	81773799	1
chr15	81815800	81815999	1
chr15	82070500	82070899	1
chr15	82074400	82074699	1
chr15	82075900	82076099	1
chr15	82103500	82103999	1
chr15	82143000	82143199	1
chr15	82245400	82245599	1
chr15	82318800	82318899	1
chr15	82319800	82319899	1
chr15	82337300	82337699	1
chr15	82340600	82340899	1
chr15	82406900	82407099	1
chr15	82412900	82412999	1
chr15	82955500	82955799	1
chr15	82956100	82956399	1
chr15	82958100	82958399	1
chr15	82972600	82972899	1
chr15	83218800	83218899	1
chr15	83226600	83226699	1
chr15	83332200	83332399	1
chr15	83333800	83334199	1
chr15	83335700	83335999	1
chr15	83343800	83344199	1
chr15	83348500	83348799	1
chr15	83505700	83505899	1
chr15	83540000	83540199	1
chr15	83540900	83541299	1
chr15	83541600	83541799	1
chr15	83543900	83544099	1
chr15	83603100	83603299	1
chr15	83617900	83618299	1
chr15	83679800	83680099	1
chr15	83878400	83878699	1
chr15	83932600	83932899	1
chr15	84082800	84083099	1
chr15	84083700	84083899	1
chr15	84092200	84092399	1
chr15	84092700	84092899	1
chr15	84115500	84115699	1
chr15	84169200	84169499	1
chr15	84273700	84273999	1
chr15	84287700	84287999	1
chr15	84323900	84324299	1
chr15	84510700	84510899	1
chr15	84515100	84515399	1
chr15	84614100	84614399	1
chr15	84614800	84615099	1
chr15	84641700	84641999	1
chr15	84647400	84647599	1
chr15	84660300	84660499	1
chr15	84950500	84950899	1
chr15	84953900	84954399	1
chr15	85137400	85137499	1
chr15	85148800	85148899	1
chr15	85200900	85201099	1
chr15	85314500	85314599	1
chr15	85326500	85326799	1
chr15	85327900	85328099	1
chr15	85333700	85333899	1
chr15	85361300	85361399	1
chr15	85402200	85402499	1
chr15	85405900	85406399	1
chr15	85411900	85412399	1
chr15	85491200	85491399	1
chr15	85522400	85522499	1
chr15	85624500	85624599	1
chr15	85648400	85648799	1
chr15	85649100	85649499	1
chr15	85668200	85668499	1
chr15	85680000	85680299	1
chr15	86123300	86123599	1
chr15	86267900	86267999	1
chr15	86287200	86287399	1
chr15	86294900	86295099	1
chr15	86304600	86304799	1
chr15	86306300	86306399	1
chr15	86557200	86557399	1
chr15	86566000	86566499	1
chr15	86567600	86567999	1
chr15	86767900	86767999	1
chr15	86822600	86822799	1
chr15	88108200	88108299	1
chr15	88160000	88160099	1
chr15	88216000	88216499	1
chr15	88265700	88265999	1
chr15	88309700	88309799	1
chr15	88370300	88370499	1
chr15	88501800	88502099	1
chr15	88509800	88509899	1
chr15	88549800	88550199	1
chr15	88558600	88558899	1
chr15	88574800	88574899	1
chr15	88575300	88575799	1
chr15	88608200	88608299	1
chr15	88609800	88610199	1
chr15	88624600	88624899	1
chr15	88628700	88628899	1
chr15	88687800	88688099	1
chr15	88699600	88699799	1
chr15	88716300	88716499	1
chr15	88717500	88717899	1
chr15	88736600	88736799	1
chr15	88741400	88741899	1
chr15	88744800	88744899	1
chr15	88763600	88763699	1
chr15	88766600	88766899	1
chr15	88770600	88770699	1
chr15	88771500	88771699	1
chr15	88802300	88802499	1
chr15	88805000	88805299	1
chr15	88818200	88818299	1
chr15	88822400	88822899	1
chr15	88824300	88824799	1
chr15	88869300	88869599	1
chr15	88875400	88875599	1
chr15	88914100	88914299	1
chr15	88921700	88921999	1
chr15	88924300	88924499	1
chr15	88937200	88937499	1
chr15	88938700	88939099	1
chr15	88998400	88998799	1
chr15	89020700	89020999	1
chr15	89028400	89028599	1
chr15	89049300	89049499	1
chr15	89164900	89165199	1
chr15	89166600	89166699	1
chr15	89172100	89172399	1
chr15	89173700	89174199	1
chr15	89189200	89189399	1
chr15	89197900	89198199	1
chr15	89202400	89202699	1
chr15	89224300	89224399	1
chr15	89229200	89229499	1
chr15	89238000	89238299	1
chr15	89239600	89239799	1
chr15	89283000	89283399	1
chr15	89303100	89303399	1
chr15	89311500	89311699	1
chr15	89332600	89333099	1
chr15	89348400	89348499	1
chr15	89354700	89354899	1
chr15	89355700	89355799	1
chr15	89356500	89356699	1
chr15	89357000	89357499	1
chr15	89381800	89382099	1
chr15	89382600	89382699	1
chr15	89392500	89392699	1
chr15	89401100	89401599	1
chr15	89421300	89421799	1
chr15	89422500	89422899	1
chr15	89424300	89424599	1
chr15	89425000	89425499	1
chr15	89455700	89455999	1
chr15	89672000	89672199	1
chr15	89740600	89740799	1
chr15	89761200	89761599	1
chr15	89762400	89762599	1
chr15	89869800	89870199	1
chr15	89872200	89872699	1
chr15	89873000	89873299	1
chr15	89874900	89875099	1
chr15	89875900	89876299	1
chr15	89903200	89903399	1
chr15	89908000	89908499	1
chr15	89912000	89912199	1
chr15	89913300	89913399	1
chr15	89913800	89913999	1
chr15	89917800	89918099	1
chr15	89922800	89922899	1
chr15	89923800	89923999	1
chr15	89924700	89925199	1
chr15	89934900	89934999	1
chr15	89952700	89952899	1
chr15	89961000	89961499	1
chr15	89964800	89965099	1
chr15	89986400	89986799	1
chr15	89991800	89992099	1
chr15	90034100	90034499	1
chr15	90066700	90066799	1
chr15	90169200	90169599	1
chr15	90171500	90171699	1
chr15	90190300	90190499	1
chr15	90212800	90212899	1
chr15	90215700	90216099	1
chr15	90216900	90217099	1
chr15	90226400	90226599	1
chr15	90292500	90292599	1
chr15	90305000	90305199	1
chr15	90346800	90347199	1
chr15	90367200	90367399	1
chr15	90370800	90371199	1
chr15	90373500	90373599	1
chr15	90380800	90380899	1
chr15	90447400	90447699	1
chr15	90453300	90453499	1
chr15	90580300	90580399	1
chr15	90581000	90581099	1
chr15	90588800	90589199	1
chr15	90597500	90597999	1
chr15	90624800	90624999	1
chr15	90698000	90698199	1
chr15	90745600	90745799	1
chr15	90746400	90746799	1
chr15	90749400	90749699	1
chr15	90767800	90768099	1
chr15	90771500	90771699	1
chr15	90800700	90801099	1
chr15	90815000	90815299	1
chr15	91141700	91142099	1
chr15	91151400	91151699	1
chr15	91166600	91166699	1
chr15	91186000	91186199	1
chr15	91188900	91188999	1
chr15	91360400	91360799	1
chr15	91363600	91363799	1
chr15	91416600	91416699	1
chr15	91419200	91419499	1
chr15	91420300	91420499	1
chr15	91426100	91426599	1
chr15	91427800	91428199	1
chr15	91456600	91456899	1
chr15	91500900	91501099	1
chr15	91550100	91550499	1
chr15	91575500	91575699	1
chr15	91577400	91577899	1
chr15	91587700	91587799	1
chr15	91644300	91644699	1
chr15	91651800	91651999	1
chr15	91661500	91661899	1
chr15	91671600	91672099	1
chr15	91684200	91684499	1
chr15	91716500	91716599	1
chr15	91782200	91782499	1
chr15	91785400	91785899	1
chr15	91786700	91786999	1
chr15	91814200	91814399	1
chr15	91829500	91829699	1
chr15	91841000	91841299	1
chr15	91899300	91899499	1
chr15	91935100	91935399	1
chr15	92027900	92028199	1
chr15	92057600	92057999	1
chr15	92058300	92058499	1
chr15	92089100	92089499	1
chr15	92170000	92170499	1
chr15	92210300	92210499	1
chr15	92213800	92213899	1
chr15	92395300	92395699	1
chr15	92397700	92397999	1
chr15	92418700	92418899	1
chr15	92430300	92430399	1
chr15	92437400	92437899	1
chr15	92446600	92446799	1
chr15	92453300	92453499	1
chr15	92453800	92453899	1
chr15	92490400	92490599	1
chr15	92496700	92497099	1
chr15	92524600	92524699	1
chr15	92550600	92550799	1
chr15	92557500	92557899	1
chr15	92634800	92634999	1
chr15	92645900	92646099	1
chr15	92649800	92649899	1
chr15	92654200	92654599	1
chr15	92671400	92671599	1
chr15	92688100	92688499	1
chr15	92711300	92711599	1
chr15	92739500	92739599	1
chr15	92769200	92769299	1
chr15	92769800	92770099	1
chr15	92815700	92815999	1
chr15	92816400	92816799	1
chr15	92819300	92819499	1
chr15	92847600	92847899	1
chr15	92884500	92884599	1
chr15	92887800	92888199	1
chr15	92890500	92890599	1
chr15	92957300	92957599	1
chr15	92965700	92965799	1
chr15	92978700	92979199	1
chr15	92982300	92982499	1
chr15	93019600	93020099	1
chr15	93039700	93040099	1
chr15	93062200	93062399	1
chr15	93075300	93075399	1
chr15	93075800	93075999	1
chr15	93118300	93118399	1
chr15	93120100	93120199	1
chr15	93121900	93122399	1
chr15	93123600	93123999	1
chr15	93130800	93130899	1
chr15	93131700	93131899	1
chr15	93181800	93181899	1
chr15	93206900	93207099	1
chr15	93231000	93231099	1
chr15	93568000	93568099	1
chr15	93568500	93568899	1
chr15	93571600	93571699	1
chr15	93587800	93588099	1
chr15	93617700	93617899	1
chr15	93796600	93796799	1
chr15	93957300	93957699	1
chr15	93958700	93958999	1
chr15	93961400	93961699	1
chr15	93970800	93970999	1
chr15	94005600	94005799	1
chr15	94027800	94028199	1
chr15	94072200	94072299	1
chr15	94157900	94157999	1
chr15	94214800	94215099	1
chr15	94303700	94303899	1
chr15	95141000	95141199	1
chr15	95148800	95148999	1
chr15	95157800	95158299	1
chr15	95245400	95245799	1
chr15	95336900	95337099	1
chr15	95374800	95374899	1
chr15	95424100	95424199	1
chr15	95839700	95839899	1
chr15	95913200	95913299	1
chr15	96512100	96512499	1
chr15	96609200	96609299	1
chr15	96867600	96867999	1
chr15	96887500	96887899	1
chr15	96906200	96906499	1
chr15	96935300	96935499	1
chr15	97010700	97011099	1
chr15	97069600	97069699	1
chr15	97188200	97188299	1
chr15	97276800	97276999	1
chr15	97311700	97311999	1
chr15	97327600	97327899	1
chr15	97499600	97499899	1
chr15	97707200	97707399	1
chr15	97712000	97712399	1
chr15	98235900	98236099	1
chr15	98283900	98284099	1
chr15	98332300	98332699	1
chr15	98410300	98410699	1
chr15	98446600	98446999	1
chr15	98504700	98504999	1
chr15	98588500	98588799	1
chr15	98671400	98671899	1
chr15	98730900	98731199	1
chr15	98820500	98820799	1
chr15	98882300	98882699	1
chr15	98907300	98907599	1
chr15	98944600	98944799	1
chr15	98973700	98974099	1
chr15	99044000	99044199	1
chr15	99048600	99048799	1
chr15	99098700	99098799	1
chr15	99194000	99194199	1
chr15	99251200	99251499	1
chr15	99264200	99264399	1
chr15	99341400	99341899	1
chr15	99344200	99344499	1
chr15	99395800	99396199	1
chr15	99456500	99456599	1
chr15	99464800	99464899	1
chr15	99471200	99471399	1
chr15	99500300	99500499	1
chr15	99605100	99605299	1
chr15	99659400	99659499	1
chr15	99664900	99665399	1
chr15	99699300	99699499	1
chr15	99707900	99707999	1
chr15	99709500	99709999	1
chr15	99719300	99719599	1
chr15	99891500	99891699	1
chr15	99978500	99978699	1
chr15	99988200	99988399	1
chr15	99991800	99992099	1
chr15	99992500	99992999	1
chr15	100015500	100015799	1
chr15	100032100	100032499	1
chr15	100049700	100049899	1
chr15	100052300	100052399	1
chr15	100053800	100053999	1
chr15	100456700	100456999	1
chr15	100458600	100458899	1
chr15	100473300	100473499	1
chr15	100474500	100474699	1
chr15	100483700	100484099	1
chr15	100494300	100494799	1
chr15	100513800	100514099	1
chr15	100533100	100533299	1
chr15	100568300	100568499	1
chr15	100602000	100602099	1
chr15	100603300	100603699	1
chr15	100633400	100633799	1
chr15	100640100	100640199	1
chr15	100640900	100641399	1
chr15	100642800	100643099	1
chr15	100652800	100653299	1
chr15	100657200	100657599	1
chr15	100659100	100659399	1
chr15	100705100	100705599	1
chr15	100707000	100707299	1
chr15	100709900	100710199	1
chr15	100711600	100711899	1
chr15	100768100	100768499	1
chr15	100769300	100769699	1
chr15	100770300	100770799	1
chr15	100774300	100774599	1
chr15	100819100	100819599	1
chr15	100846700	100846799	1
chr15	100871100	100871299	1
chr15	100873100	100873399	1
chr15	100878900	100878999	1
chr15	100886200	100886699	1
chr15	101098800	101098999	1
chr15	101255500	101255999	1
chr15	101256500	101256899	1
chr15	101274900	101275199	1
chr15	101306600	101306899	1
chr15	101399700	101399899	1
chr15	101401300	101401599	1
chr15	101412900	101413199	1
chr15	101417400	101417599	1
chr15	101426600	101426699	1
chr15	101432700	101432999	1
chr15	101433500	101433999	1
chr15	101438300	101438499	1
chr15	101454300	101454699	1
chr15	101475800	101476099	1
chr15	101499100	101499399	1
chr15	101536100	101536199	1
chr15	101554100	101554399	1
chr15	101565000	101565299	1
chr15	101566800	101567099	1
chr15	101567900	101568199	1
chr15	101586400	101586599	1
chr15	101589500	101589699	1
chr15	101592500	101592599	1
chr15	101605300	101605499	1
chr15	101605900	101606299	1
chr15	101632400	101632599	1
chr15	101651500	101651799	1
chr15	101653000	101653199	1
chr15	101654400	101654499	1
chr15	101658600	101658899	1
chr15	101659200	101659399	1
chr15	101673700	101673799	1
chr15	101679100	101679499	1
chr15	101699200	101699599	1
chr15	101703300	101703499	1
chr15	101709100	101709199	1
chr15	101719100	101719199	1
chr15	101740900	101741199	1
chr15	101785400	101785799	1
chr15	101804900	101805199	1
chr15	101846500	101846699	1
chr15	101858900	101859099	1
chr15	101865900	101866199	1
chr15	101869700	101869999	1
chr15	101872200	101872299	1
chr15	101898600	101898899	1
chr15	101912200	101912399	1
chr15	101927100	101927499	1
chr15	101929900	101930199	1
chr15	101930500	101930799	1
chr15	101931100	101931399	1
chr15	101933400	101933699	1
chr15	101947800	101947999	1
chr15	101966200	101966699	1
chr15	101967500	101967899	1
chr15	101970200	101970599	1
chr15	101974100	101974599	1
chr15	101974900	101975199	1
chr15	102005100	102005399	1
chr15	102014700	102014999	1
chr15	102019500	102019999	1
chr15	102042000	102042199	1
chr15	102045800	102046199	1
chr15	102063100	102063499	1
chr15	102075500	102075999	1
chr15	102092500	102092699	1
chr15	102099900	102100099	1
chr15	102101600	102101899	1
chr15	102102900	102102999	1
chr15	102153300	102153499	1
chr15	102154800	102155199	1
chr15	102155500	102155699	1
chr15	102159400	102159699	1
chr15	102201300	102201399	1
chr15	102249600	102249799	1
chr15	102306300	102306499	1
chr15	102506100	102506299	1
chr16	123600	123799	1
chr16	213500	213899	1
chr16	216900	216999	1
chr16	318400	318699	1
chr16	332000	332099	1
chr16	404200	404499	1
chr16	410000	410099	1
chr16	422600	422799	1
chr16	516600	516699	1
chr16	565800	565899	1
chr16	579800	580199	1
chr16	591400	591799	1
chr16	597800	597899	1
chr16	606900	607099	1
chr16	615700	615899	1
chr16	625700	625799	1
chr16	664200	664299	1
chr16	669200	669399	1
chr16	681900	681999	1
chr16	684500	684599	1
chr16	698500	698599	1
chr16	701400	701599	1
chr16	706600	706799	1
chr16	711800	711899	1
chr16	714000	714299	1
chr16	717100	717299	1
chr16	721900	721999	1
chr16	726700	726899	1
chr16	727600	727899	1
chr16	728400	728599	1
chr16	729500	729599	1
chr16	758200	758399	1
chr16	759000	759299	1
chr16	768600	768899	1
chr16	777700	777799	1
chr16	814500	814799	1
chr16	839600	839999	1
chr16	846200	846599	1
chr16	848300	848799	1
chr16	898000	898499	1
chr16	902100	902399	1
chr16	905900	905999	1
chr16	923700	923999	1
chr16	932700	932899	1
chr16	958300	958399	1
chr16	965900	966099	1
chr16	969900	970199	1
chr16	976600	976799	1
chr16	996900	997299	1
chr16	1046700	1046999	1
chr16	1048700	1048899	1
chr16	1053200	1053499	1
chr16	1064100	1064199	1
chr16	1068800	1069099	1
chr16	1075400	1075599	1
chr16	1111900	1112199	1
chr16	1131900	1132299	1
chr16	1152500	1152899	1
chr16	1155500	1155699	1
chr16	1170500	1170799	1
chr16	1176800	1177199	1
chr16	1204300	1204599	1
chr16	1209300	1209799	1
chr16	1211800	1212099	1
chr16	1212700	1212899	1
chr16	1222900	1223299	1
chr16	1225500	1225999	1
chr16	1226800	1227099	1
chr16	1247500	1247699	1
chr16	1250700	1250999	1
chr16	1257400	1257599	1
chr16	1259900	1260099	1
chr16	1266000	1266399	1
chr16	1275400	1275799	1
chr16	1310600	1310999	1
chr16	1322900	1323199	1
chr16	1334600	1334699	1
chr16	1339800	1340099	1
chr16	1369500	1369599	1
chr16	1391700	1392099	1
chr16	1399200	1399499	1
chr16	1427400	1427599	1
chr16	1482200	1482299	1
chr16	1499000	1499399	1
chr16	1503900	1504299	1
chr16	1546500	1546799	1
chr16	1576200	1576299	1
chr16	1601400	1601599	1
chr16	1615200	1615499	1
chr16	1617200	1617299	1
chr16	1623000	1623199	1
chr16	1663500	1663699	1
chr16	1688800	1689199	1
chr16	1728600	1728699	1
chr16	1778500	1778699	1
chr16	1789900	1790199	1
chr16	1808700	1808899	1
chr16	1809200	1809599	1
chr16	1812500	1812999	1
chr16	1814700	1814899	1
chr16	1831600	1831999	1
chr16	1837300	1837599	1
chr16	1839900	1840099	1
chr16	1867200	1867699	1
chr16	1966300	1966699	1
chr16	1969900	1970099	1
chr16	1992600	1993099	1
chr16	2017400	2017699	1
chr16	2022500	2022999	1
chr16	2025200	2025299	1
chr16	2027500	2027899	1
chr16	2032600	2032899	1
chr16	2057900	2057999	1
chr16	2075600	2075899	1
chr16	2086900	2087099	1
chr16	2108200	2108399	1
chr16	2126800	2126999	1
chr16	2128200	2128299	1
chr16	2129200	2129299	1
chr16	2140100	2140399	1
chr16	2141700	2141799	1
chr16	2142400	2142499	1
chr16	2143200	2143599	1
chr16	2208500	2208699	1
chr16	2210600	2210699	1
chr16	2211900	2211999	1
chr16	2213000	2213199	1
chr16	2226900	2227199	1
chr16	2233900	2233999	1
chr16	2243900	2244099	1
chr16	2244500	2244799	1
chr16	2247100	2247299	1
chr16	2259400	2259699	1
chr16	2281900	2282299	1
chr16	2312600	2312699	1
chr16	2348300	2348799	1
chr16	2506400	2506599	1
chr16	2511600	2511999	1
chr16	2531800	2531899	1
chr16	2535800	2535999	1
chr16	2548100	2548399	1
chr16	2564700	2564999	1
chr16	2565500	2565899	1
chr16	2568700	2569099	1
chr16	2579800	2579999	1
chr16	2647600	2647799	1
chr16	2750000	2750199	1
chr16	2754900	2754999	1
chr16	2756700	2756899	1
chr16	2758200	2758299	1
chr16	2787200	2787299	1
chr16	2787800	2787999	1
chr16	2806100	2806199	1
chr16	2806500	2806999	1
chr16	2811600	2811999	1
chr16	2817000	2817199	1
chr16	2818400	2818499	1
chr16	2829700	2829799	1
chr16	2837700	2837899	1
chr16	2864800	2864899	1
chr16	2872000	2872099	1
chr16	2877600	2877799	1
chr16	2883000	2883099	1
chr16	2903800	2904199	1
chr16	2963200	2963299	1
chr16	2975300	2975499	1
chr16	3023000	3023099	1
chr16	3026800	3027299	1
chr16	3037100	3037199	1
chr16	3038900	3039099	1
chr16	3046900	3046999	1
chr16	3047300	3047399	1
chr16	3062400	3062899	1
chr16	3064000	3064199	1
chr16	3071600	3071699	1
chr16	3073400	3073599	1
chr16	3079000	3079499	1
chr16	3081100	3081399	1
chr16	3097200	3097399	1
chr16	3104700	3104999	1
chr16	3138300	3138399	1
chr16	3142400	3142499	1
chr16	3192200	3192699	1
chr16	3195500	3195599	1
chr16	3198700	3198999	1
chr16	3265700	3266099	1
chr16	3293200	3293499	1
chr16	3334300	3334599	1
chr16	3458600	3458899	1
chr16	3493200	3493299	1
chr16	3516700	3516899	1
chr16	3702500	3702899	1
chr16	3724900	3725099	1
chr16	3779300	3779399	1
chr16	4014300	4014599	1
chr16	4042500	4042999	1
chr16	4312400	4312499	1
chr16	4356400	4356799	1
chr16	4367800	4367999	1
chr16	4368400	4368499	1
chr16	4370300	4370799	1
chr16	4385100	4385299	1
chr16	4410600	4410799	1
chr16	4415600	4415999	1
chr16	4432800	4432899	1
chr16	4435300	4435499	1
chr16	4437000	4437099	1
chr16	4439900	4440099	1
chr16	4463000	4463199	1
chr16	4465200	4465399	1
chr16	4559900	4560299	1
chr16	4589000	4589199	1
chr16	4625800	4626299	1
chr16	4689500	4689799	1
chr16	4701500	4701599	1
chr16	4728400	4728599	1
chr16	4730100	4730199	1
chr16	4730700	4730799	1
chr16	4735800	4735999	1
chr16	4738400	4738799	1
chr16	4744400	4744799	1
chr16	4748800	4748999	1
chr16	4845500	4845699	1
chr16	4848800	4849099	1
chr16	4849500	4849699	1
chr16	4851100	4851199	1
chr16	4854000	4854399	1
chr16	4910000	4910399	1
chr16	4933600	4933999	1
chr16	4944400	4944499	1
chr16	4953200	4953399	1
chr16	4975000	4975199	1
chr16	4985400	4985599	1
chr16	5037800	5038099	1
chr16	5077500	5077699	1
chr16	5288600	5288899	1
chr16	5386200	5386499	1
chr16	5495000	5495199	1
chr16	5500500	5500699	1
chr16	5521900	5522099	1
chr16	5532600	5532899	1
chr16	5539700	5539899	1
chr16	5543400	5543499	1
chr16	5556600	5556999	1
chr16	5557900	5558099	1
chr16	5622600	5622899	1
chr16	5654400	5654499	1
chr16	5663100	5663299	1
chr16	5692700	5692999	1
chr16	5703100	5703399	1
chr16	5846400	5846699	1
chr16	5853100	5853399	1
chr16	5890500	5890599	1
chr16	5901400	5901499	1
chr16	6095200	6095299	1
chr16	6428500	6428699	1
chr16	6489200	6489299	1
chr16	6667800	6667999	1
chr16	6931100	6931199	1
chr16	7307300	7307699	1
chr16	7393100	7393299	1
chr16	7527500	7527599	1
chr16	7805300	7805399	1
chr16	8411700	8411799	1
chr16	8560700	8560799	1
chr16	8605500	8605599	1
chr16	8733200	8733399	1
chr16	8740600	8741099	1
chr16	8852100	8852399	1
chr16	8868900	8868999	1
chr16	8875700	8876099	1
chr16	8892000	8892299	1
chr16	8916000	8916099	1
chr16	9232300	9232499	1
chr16	9354900	9355199	1
chr16	9409000	9409099	1
chr16	9483200	9483399	1
chr16	9505500	9505899	1
chr16	9510600	9510699	1
chr16	9532800	9532999	1
chr16	9693600	9693799	1
chr16	9808000	9808099	1
chr16	9857500	9857599	1
chr16	10036900	10036999	1
chr16	10112400	10112599	1
chr16	10139800	10139999	1
chr16	10161500	10161699	1
chr16	10175200	10175299	1
chr16	10214800	10214899	1
chr16	10218400	10218499	1
chr16	10224900	10225099	1
chr16	10343700	10343999	1
chr16	10671400	10671799	1
chr16	10700500	10700899	1
chr16	10711400	10711499	1
chr16	10769600	10769699	1
chr16	10788600	10788699	1
chr16	10996000	10996399	1
chr16	11031500	11031699	1
chr16	11039200	11039499	1
chr16	11043600	11044099	1
chr16	11133800	11134099	1
chr16	11160100	11160299	1
chr16	11225400	11225699	1
chr16	11240900	11241099	1
chr16	11269100	11269199	1
chr16	11281400	11281599	1
chr16	11282400	11282499	1
chr16	11350800	11351099	1
chr16	11352300	11352599	1
chr16	11362900	11363199	1
chr16	11366000	11366199	1
chr16	11369600	11369699	1
chr16	11412900	11413099	1
chr16	11481500	11481599	1
chr16	11496700	11496899	1
chr16	11516900	11516999	1
chr16	11570000	11570099	1
chr16	11571800	11571899	1
chr16	11578700	11578799	1
chr16	11588000	11588099	1
chr16	11764900	11765199	1
chr16	11892100	11892199	1
chr16	12194400	12194599	1
chr16	12205600	12205899	1
chr16	12347600	12347699	1
chr16	12400900	12401299	1
chr16	12415500	12415799	1
chr16	12437200	12437399	1
chr16	12572500	12572899	1
chr16	12602600	12602699	1
chr16	12606800	12607199	1
chr16	12627200	12627299	1
chr16	12641200	12641499	1
chr16	12645300	12645499	1
chr16	12646700	12646999	1
chr16	12654900	12655299	1
chr16	12657100	12657299	1
chr16	12664400	12664599	1
chr16	12694300	12694699	1
chr16	13196500	13196599	1
chr16	13255000	13255099	1
chr16	13512500	13512599	1
chr16	14014700	14014899	1
chr16	15052000	15052199	1
chr16	15694500	15694699	1
chr16	15818300	15818499	1
chr16	16065400	16065699	1
chr16	16253800	16253899	1
chr16	17192900	17192999	1
chr16	17220300	17220399	1
chr16	17345100	17345299	1
chr16	17453400	17453699	1
chr16	17554500	17554699	1
chr16	17561400	17561499	1
chr16	17562500	17562799	1
chr16	17563500	17563899	1
chr16	17621500	17621799	1
chr16	17649400	17649499	1
chr16	17662200	17662399	1
chr16	18026300	18026599	1
chr16	18143400	18143799	1
chr16	19169700	19169799	1
chr16	19205300	19205399	1
chr16	19278000	19278199	1
chr16	19297000	19297399	1
chr16	19709600	19710099	1
chr16	19721100	19721399	1
chr16	19871200	19871399	1
chr16	20082400	20082599	1
chr16	20084400	20084699	1
chr16	20168700	20168799	1
chr16	20395800	20395999	1
chr16	20635200	20635299	1
chr16	20649300	20649599	1
chr16	20881200	20881399	1
chr16	21235400	21235499	1
chr16	22150000	22150199	1
chr16	22319300	22319799	1
chr16	22320100	22320399	1
chr16	22335000	22335199	1
chr16	22335900	22336399	1
chr16	22451700	22451799	1
chr16	22460600	22460899	1
chr16	22464000	22464199	1
chr16	22479600	22479799	1
chr16	22482900	22483399	1
chr16	22492200	22492299	1
chr16	22494300	22494699	1
chr16	22495900	22496199	1
chr16	22502300	22502699	1
chr16	22503400	22503599	1
chr16	22504000	22504299	1
chr16	22504600	22504699	1
chr16	22528000	22528199	1
chr16	22688200	22688399	1
chr16	22688800	22688899	1
chr16	22717600	22717899	1
chr16	22733000	22733399	1
chr16	22766100	22766299	1
chr16	22827800	22827999	1
chr16	22973100	22973299	1
chr16	22981300	22981499	1
chr16	23363800	23363899	1
chr16	23364300	23364399	1
chr16	23365100	23365499	1
chr16	23505200	23505299	1
chr16	23681500	23681699	1
chr16	23706300	23706499	1
chr16	23846700	23846999	1
chr16	23989300	23989699	1
chr16	24005500	24005899	1
chr16	24007500	24007599	1
chr16	24045900	24045999	1
chr16	24273300	24273499	1
chr16	24303100	24303299	1
chr16	24372900	24372999	1
chr16	25138900	25139099	1
chr16	25157800	25157999	1
chr16	25235800	25235899	1
chr16	25581000	25581199	1
chr16	25702800	25703099	1
chr16	25777100	25777299	1
chr16	25786700	25786899	1
chr16	25797400	25797499	1
chr16	25886900	25887199	1
chr16	25945100	25945499	1
chr16	26103400	26103499	1
chr16	26290900	26291099	1
chr16	26313200	26313299	1
chr16	26617500	26617599	1
chr16	26637400	26637599	1
chr16	26702600	26702999	1
chr16	26868000	26868499	1
chr16	26888200	26888299	1
chr16	26962900	26963199	1
chr16	26967000	26967499	1
chr16	27192400	27192899	1
chr16	27374400	27374699	1
chr16	27414500	27414799	1
chr16	27456300	27456399	1
chr16	27475200	27475299	1
chr16	27630800	27631199	1
chr16	27694000	27694199	1
chr16	27769800	27769899	1
chr16	27771400	27771499	1
chr16	27785100	27785399	1
chr16	27802900	27803399	1
chr16	27837700	27837899	1
chr16	27917900	27918199	1
chr16	27962000	27962199	1
chr16	28068600	28068699	1
chr16	28070700	28071099	1
chr16	28119700	28119899	1
chr16	28137500	28137799	1
chr16	28139400	28139699	1
chr16	28329100	28329399	1
chr16	28332800	28332999	1
chr16	28508600	28509099	1
chr16	28517700	28518099	1
chr16	28847800	28848099	1
chr16	28875400	28875799	1
chr16	28884100	28884299	1
chr16	28887900	28888099	1
chr16	28944000	28944199	1
chr16	28962700	28963199	1
chr16	29301700	29302099	1
chr16	29323200	29323599	1
chr16	29756700	29756799	1
chr16	29790800	29790999	1
chr16	29824700	29824899	1
chr16	29873900	29874199	1
chr16	29882800	29883199	1
chr16	29910800	29911099	1
chr16	29952600	29952699	1
chr16	29984300	29984599	1
chr16	29997200	29997599	1
chr16	30012700	30013099	1
chr16	30013600	30013799	1
chr16	30014500	30014699	1
chr16	30015000	30015299	1
chr16	30021800	30022099	1
chr16	30035200	30035699	1
chr16	30038200	30038499	1
chr16	30075900	30076099	1
chr16	30106400	30106599	1
chr16	30114300	30114699	1
chr16	30116000	30116199	1
chr16	30195400	30195599	1
chr16	30196300	30196699	1
chr16	30364400	30364899	1
chr16	30365400	30365799	1
chr16	30366100	30366499	1
chr16	30367600	30367799	1
chr16	30371100	30371299	1
chr16	30409000	30409099	1
chr16	30506100	30506399	1
chr16	30507500	30507699	1
chr16	30522400	30522699	1
chr16	30544700	30544899	1
chr16	30678500	30678799	1
chr16	30681700	30681899	1
chr16	30721100	30721499	1
chr16	30723100	30723299	1
chr16	30734800	30735299	1
chr16	30750100	30750499	1
chr16	30762500	30762999	1
chr16	30771800	30772099	1
chr16	30774400	30774599	1
chr16	30780400	30780699	1
chr16	30796800	30797099	1
chr16	30797400	30797599	1
chr16	30904300	30904699	1
chr16	30935800	30936099	1
chr16	30958900	30959299	1
