chrom	start	end	label
chr20	36540800	36541099	1
chr20	36544100	36544199	1
chr20	36548300	36548599	1
chr20	36553800	36554099	1
chr20	36558100	36558199	1
chr20	36562700	36562999	1
chr20	36616700	36616899	1
chr20	36619500	36619899	1
chr20	36643300	36643499	1
chr20	36718200	36718299	1
chr20	36757300	36757499	1
chr20	36758500	36758599	1
chr20	36759300	36759799	1
chr20	36767600	36767899	1
chr20	36769800	36770299	1
chr20	36775300	36775799	1
chr20	36779600	36779899	1
chr20	36785400	36785499	1
chr20	36792900	36793099	1
chr20	36793900	36794199	1
chr20	36806100	36806299	1
chr20	36824000	36824199	1
chr20	36831200	36831299	1
chr20	36846300	36846699	1
chr20	36850600	36850999	1
chr20	36856600	36856699	1
chr20	36862400	36862699	1
chr20	36869600	36869899	1
chr20	36870300	36870799	1
chr20	36915400	36915699	1
chr20	36933600	36933899	1
chr20	36939700	36939999	1
chr20	36954000	36954199	1
chr20	36972100	36972199	1
chr20	36992500	36992799	1
chr20	37060400	37060699	1
chr20	37078400	37078499	1
chr20	37242000	37242199	1
chr20	37303800	37304199	1
chr20	37359300	37359399	1
chr20	37434600	37434799	1
chr20	37522200	37522399	1
chr20	37630600	37630899	1
chr20	37669200	37669499	1
chr20	37720700	37720799	1
chr20	37734900	37735199	1
chr20	37735900	37736199	1
chr20	37739900	37740199	1
chr20	37753700	37753899	1
chr20	37767100	37767399	1
chr20	37803800	37803899	1
chr20	37829800	37829999	1
chr20	37840000	37840099	1
chr20	37876700	37876799	1
chr20	37911300	37911599	1
chr20	37918300	37918599	1
chr20	37922000	37922299	1
chr20	37934100	37934399	1
chr20	38081300	38081599	1
chr20	38276700	38276799	1
chr20	38289800	38289899	1
chr20	38303900	38303999	1
chr20	38304500	38304799	1
chr20	38452000	38452199	1
chr20	38490400	38490499	1
chr20	38533500	38533699	1
chr20	38584700	38584899	1
chr20	38702500	38702599	1
chr20	38852100	38852199	1
chr20	38857100	38857199	1
chr20	38914900	38914999	1
chr20	38934200	38934399	1
chr20	38960300	38960499	1
chr20	38964900	38964999	1
chr20	39075800	39076199	1
chr20	39123400	39123699	1
chr20	39131700	39132099	1
chr20	39140900	39141199	1
chr20	39148400	39148699	1
chr20	39178300	39178699	1
chr20	39200800	39200899	1
chr20	39270000	39270099	1
chr20	39271800	39272199	1
chr20	39276600	39276699	1
chr20	39277000	39277099	1
chr20	39281900	39282099	1
chr20	39287700	39287899	1
chr20	39298900	39299099	1
chr20	39299700	39299799	1
chr20	39327200	39327299	1
chr20	39332800	39333299	1
chr20	39345300	39345499	1
chr20	39350700	39351099	1
chr20	39369900	39369999	1
chr20	39395700	39395899	1
chr20	39399300	39399399	1
chr20	39399700	39399899	1
chr20	39440800	39441099	1
chr20	39451200	39451299	1
chr20	39459300	39459499	1
chr20	39471400	39471599	1
chr20	39485200	39485299	1
chr20	39539600	39539799	1
chr20	39583900	39584099	1
chr20	39634500	39634799	1
chr20	39750700	39750799	1
chr20	39768500	39768999	1
chr20	39773800	39774099	1
chr20	39774500	39774699	1
chr20	39780100	39780399	1
chr20	39791500	39791799	1
chr20	39796500	39796899	1
chr20	39797800	39797899	1
chr20	39798500	39798899	1
chr20	39812600	39812799	1
chr20	39832400	39832799	1
chr20	39976300	39976699	1
chr20	39992600	39992899	1
chr20	40033700	40033899	1
chr20	40035900	40036099	1
chr20	40041000	40041099	1
chr20	40080200	40080499	1
chr20	40087600	40087899	1
chr20	40196200	40196299	1
chr20	40224600	40224899	1
chr20	40284500	40284599	1
chr20	40345700	40346099	1
chr20	40558700	40559099	1
chr20	40561200	40561299	1
chr20	40604700	40604799	1
chr20	40612200	40612499	1
chr20	40626500	40626699	1
chr20	40629700	40630199	1
chr20	40670700	40670899	1
chr20	40678500	40678799	1
chr20	40679300	40679699	1
chr20	40684200	40684299	1
chr20	40696800	40696899	1
chr20	40702100	40702299	1
chr20	40703000	40703299	1
chr20	40704600	40704899	1
chr20	40707300	40707599	1
chr20	40708100	40708199	1
chr20	40730300	40730499	1
chr20	40730800	40731299	1
chr20	40735200	40735499	1
chr20	40741300	40741399	1
chr20	40746000	40746399	1
chr20	40769200	40769399	1
chr20	40783700	40783799	1
chr20	40821100	40821399	1
chr20	40876700	40877099	1
chr20	40882700	40882799	1
chr20	40883400	40883599	1
chr20	40897900	40898199	1
chr20	40988600	40989099	1
chr20	40994900	40995199	1
chr20	41048100	41048299	1
chr20	41107000	41107499	1
chr20	41215700	41215799	1
chr20	41223900	41224199	1
chr20	41358200	41358399	1
chr20	41362700	41363199	1
chr20	41380600	41380699	1
chr20	41403300	41403499	1
chr20	41407000	41407299	1
chr20	41429900	41429999	1
chr20	41494300	41494399	1
chr20	41529000	41529199	1
chr20	41554400	41554699	1
chr20	41557100	41557299	1
chr20	41561000	41561299	1
chr20	41578000	41578199	1
chr20	41581500	41581799	1
chr20	41582100	41582199	1
chr20	41771600	41771699	1
chr20	41819100	41819299	1
chr20	41820200	41820499	1
chr20	41821300	41821399	1
chr20	41875200	41875499	1
chr20	42162400	42162599	1
chr20	42194800	42195199	1
chr20	42195700	42195999	1
chr20	42328900	42329399	1
chr20	42345600	42346099	1
chr20	42400200	42400299	1
chr20	42461600	42461799	1
chr20	42497900	42498099	1
chr20	42533500	42533699	1
chr20	42545500	42545999	1
chr20	42549400	42549799	1
chr20	42552300	42552499	1
chr20	42565900	42566099	1
chr20	42610800	42610899	1
chr20	42613500	42613599	1
chr20	42634800	42634999	1
chr20	42648200	42648299	1
chr20	42656300	42656599	1
chr20	42661100	42661299	1
chr20	42694200	42694399	1
chr20	42744000	42744399	1
chr20	42751900	42751999	1
chr20	42786200	42786499	1
chr20	42838900	42839099	1
chr20	42851200	42851399	1
chr20	42886000	42886499	1
chr20	42887400	42887599	1
chr20	42893600	42893799	1
chr20	42939200	42939299	1
chr20	43018300	43018799	1
chr20	43019600	43019899	1
chr20	43041100	43041299	1
chr20	43042100	43042399	1
chr20	43058300	43058599	1
chr20	43059200	43059599	1
chr20	43104800	43104899	1
chr20	43244600	43244799	1
chr20	43250400	43250499	1
chr20	43254800	43254899	1
chr20	43287800	43288099	1
chr20	43322400	43322699	1
chr20	43344900	43345199	1
chr20	43378000	43378499	1
chr20	43379000	43379199	1
chr20	43379800	43380299	1
chr20	43384500	43384699	1
chr20	43400700	43400899	1
chr20	43414800	43415199	1
chr20	43426600	43426799	1
chr20	43571800	43571899	1
chr20	43580600	43580699	1
chr20	43581700	43581899	1
chr20	43723500	43723699	1
chr20	43739500	43739799	1
chr20	43779700	43779999	1
chr20	43919800	43920199	1
chr20	43926400	43926599	1
chr20	43936300	43936699	1
chr20	43937200	43937499	1
chr20	43975900	43976199	1
chr20	43994100	43994299	1
chr20	43996200	43996699	1
chr20	44034100	44034399	1
chr20	44035600	44035699	1
chr20	44096800	44096999	1
chr20	44118000	44118099	1
chr20	44173400	44173599	1
chr20	44258600	44258699	1
chr20	44259600	44260099	1
chr20	44276100	44276599	1
chr20	44441700	44442199	1
chr20	44444200	44444499	1
chr20	44469000	44469399	1
chr20	44521200	44521399	1
chr20	44566100	44566199	1
chr20	44567500	44567899	1
chr20	44575300	44575599	1
chr20	44587900	44587999	1
chr20	44589200	44589499	1
chr20	44634100	44634199	1
chr20	44637700	44637899	1
chr20	44641600	44642099	1
chr20	44652100	44652299	1
chr20	44653200	44653599	1
chr20	44656600	44656799	1
chr20	44657100	44657199	1
chr20	44665600	44665899	1
chr20	44670100	44670199	1
chr20	44676100	44676399	1
chr20	44682200	44682499	1
chr20	44733200	44733499	1
chr20	44803700	44803999	1
chr20	44837800	44838299	1
chr20	44839200	44839399	1
chr20	44845100	44845399	1
chr20	44858800	44858999	1
chr20	44861400	44861899	1
chr20	44872000	44872499	1
chr20	44874000	44874099	1
chr20	44886900	44887199	1
chr20	44890900	44890999	1
chr20	44897500	44897799	1
chr20	44904500	44904699	1
chr20	44912300	44912399	1
chr20	44927100	44927499	1
chr20	44932400	44932499	1
chr20	44934400	44934799	1
chr20	44935300	44935699	1
chr20	44940600	44941099	1
chr20	44951400	44951799	1
chr20	44956100	44956499	1
chr20	44959100	44959399	1
chr20	44961200	44961499	1
chr20	44980600	44980899	1
chr20	44985900	44986399	1
chr20	44992300	44992599	1
chr20	44994400	44994499	1
chr20	45086100	45086299	1
chr20	45149200	45149399	1
chr20	45151700	45151799	1
chr20	45174900	45174999	1
chr20	45190700	45190799	1
chr20	45192200	45192299	1
chr20	45262800	45263099	1
chr20	45275900	45276099	1
chr20	45311700	45312199	1
chr20	45337000	45337299	1
chr20	45340100	45340299	1
chr20	45360400	45360499	1
chr20	45387500	45387699	1
chr20	45388000	45388099	1
chr20	45422500	45422999	1
chr20	45428100	45428299	1
chr20	45530700	45530799	1
chr20	45582400	45582799	1
chr20	45621400	45621699	1
chr20	45661900	45662099	1
chr20	45680900	45680999	1
chr20	45721900	45722099	1
chr20	45841200	45841299	1
chr20	46293800	46294199	1
chr20	46294700	46295099	1
chr20	46307600	46307899	1
chr20	46322900	46323199	1
chr20	46376500	46376799	1
chr20	46389100	46389299	1
chr20	46389900	46389999	1
chr20	46417800	46417999	1
chr20	46443600	46443799	1
chr20	46468500	46468799	1
chr20	46474700	46475099	1
chr20	46480700	46480999	1
chr20	46512600	46512999	1
chr20	46547200	46547499	1
chr20	46595500	46595699	1
chr20	46596700	46596899	1
chr20	46599300	46599599	1
chr20	46613500	46613599	1
chr20	46633100	46633299	1
chr20	46733500	46733599	1
chr20	46752600	46753099	1
chr20	46763900	46764099	1
chr20	46767000	46767499	1
chr20	46778100	46778299	1
chr20	46783600	46783999	1
chr20	46784400	46784599	1
chr20	46803300	46803499	1
chr20	46811900	46812199	1
chr20	46813500	46813699	1
chr20	46814900	46815199	1
chr20	46818900	46818999	1
chr20	46829700	46829999	1
chr20	46834200	46834599	1
chr20	46835000	46835199	1
chr20	46843600	46843899	1
chr20	46853000	46853199	1
chr20	46860300	46860599	1
chr20	46892300	46892399	1
chr20	46900500	46900699	1
chr20	46938200	46938399	1
chr20	46954000	46954099	1
chr20	46954400	46954499	1
chr20	46981400	46981699	1
chr20	46993600	46993699	1
chr20	47017000	47017099	1
chr20	47021700	47021799	1
chr20	47106300	47106499	1
chr20	47130700	47131099	1
chr20	47140100	47140399	1
chr20	47144800	47144899	1
chr20	47145200	47145599	1
chr20	47159800	47160099	1
chr20	47160700	47160899	1
chr20	47194400	47194799	1
chr20	47214200	47214599	1
chr20	47249200	47249499	1
chr20	47251600	47252099	1
chr20	47266600	47266899	1
chr20	47269400	47269699	1
chr20	47273000	47273299	1
chr20	47284900	47284999	1
chr20	47285700	47285899	1
chr20	47286600	47286899	1
chr20	47295900	47296099	1
chr20	47307100	47307399	1
chr20	47315000	47315099	1
chr20	47319800	47320199	1
chr20	47338300	47338399	1
chr20	47340500	47340599	1
chr20	47355200	47355299	1
chr20	47359100	47359599	1
chr20	47360700	47360899	1
chr20	47365500	47365599	1
chr20	47366600	47366699	1
chr20	47412000	47412199	1
chr20	47418700	47418999	1
chr20	47419800	47419999	1
chr20	47442400	47442599	1
chr20	47864600	47864899	1
chr20	47990200	47990299	1
chr20	48023800	48023899	1
chr20	48025800	48026299	1
chr20	48036100	48036399	1
chr20	48040800	48041199	1
chr20	48044700	48044899	1
chr20	48049500	48049699	1
chr20	48096800	48096999	1
chr20	48098200	48098599	1
chr20	48156800	48156999	1
chr20	48159100	48159199	1
chr20	48160000	48160399	1
chr20	48211400	48211599	1
chr20	48505300	48505499	1
chr20	48553800	48554299	1
chr20	48599800	48600099	1
chr20	48698600	48698699	1
chr20	48746100	48746499	1
chr20	48757200	48757399	1
chr20	48766100	48766499	1
chr20	48809800	48809999	1
chr20	48833400	48833599	1
chr20	48836100	48836199	1
chr20	48839600	48839699	1
chr20	48863400	48863599	1
chr20	48888400	48888699	1
chr20	48894700	48894999	1
chr20	48898500	48898699	1
chr20	48904900	48905299	1
chr20	48921500	48921899	1
chr20	48923000	48923499	1
chr20	48926400	48926599	1
chr20	48926900	48926999	1
chr20	48937300	48937599	1
chr20	48957900	48958299	1
chr20	48959000	48959299	1
chr20	48962600	48962899	1
chr20	48974300	48974599	1
chr20	48976200	48976599	1
chr20	48977200	48977399	1
chr20	48984600	48984699	1
chr20	49199100	49199299	1
chr20	49226300	49226499	1
chr20	49248600	49248699	1
chr20	49289900	49290399	1
chr20	49592200	49592399	1
chr20	49616700	49616999	1
chr20	49637800	49638199	1
chr20	49652900	49653399	1
chr20	49699300	49699499	1
chr20	49805900	49805999	1
chr20	49855400	49855699	1
chr20	49892300	49892599	1
chr20	49901400	49901499	1
chr20	49951000	49951199	1
chr20	49962300	49962499	1
chr20	49962900	49963099	1
chr20	50033300	50033699	1
chr20	50048400	50048799	1
chr20	50049100	50049299	1
chr20	50086700	50086799	1
chr20	50125200	50125499	1
chr20	50140600	50140799	1
chr20	50186900	50187299	1
chr20	50195300	50195399	1
chr20	50418400	50418799	1
chr20	50419200	50419299	1
chr20	51081100	51081499	1
chr20	51298500	51298699	1
chr20	51580500	51580599	1
chr20	51588400	51588499	1
chr20	51872500	51872899	1
chr20	51881600	51881799	1
chr20	51923800	51923999	1
chr20	51962300	51962399	1
chr20	52060600	52061099	1
chr20	52197900	52198299	1
chr20	52686500	52686699	1
chr20	52790200	52790299	1
chr20	53092900	53093099	1
chr20	53300000	53300099	1
chr20	54578800	54578999	1
chr20	54602300	54602599	1
chr20	54773800	54773999	1
chr20	54784000	54784199	1
chr20	54844700	54844799	1
chr20	54865500	54865699	1
chr20	54993000	54993299	1
chr20	55203400	55203499	1
chr20	55314700	55314899	1
chr20	55332800	55332899	1
chr20	55391200	55391599	1
chr20	55393700	55393899	1
chr20	55415500	55415799	1
chr20	55421400	55421699	1
chr20	55552500	55552899	1
chr20	55596700	55596899	1
chr20	55597400	55597499	1
chr20	55608300	55608699	1
chr20	55644900	55644999	1
chr20	55650900	55651099	1
chr20	55656500	55656799	1
chr20	55668600	55668799	1
chr20	55699200	55699299	1
chr20	55700900	55700999	1
chr20	55701900	55702199	1
chr20	55722100	55722399	1
chr20	55729000	55729199	1
chr20	55750000	55750199	1
chr20	55753200	55753399	1
chr20	55769600	55769699	1
chr20	55771000	55771099	1
chr20	55779500	55779799	1
chr20	55782200	55782299	1
chr20	55785900	55786299	1
chr20	55786800	55786899	1
chr20	55788000	55788299	1
chr20	55790800	55790999	1
chr20	55792000	55792099	1
chr20	55799500	55799799	1
chr20	55800300	55800499	1
chr20	55813900	55813999	1
chr20	55835100	55835299	1
chr20	55867000	55867499	1
chr20	55944800	55944999	1
chr20	55945300	55945399	1
chr20	55968800	55968999	1
chr20	55969600	55969899	1
chr20	55970400	55970499	1
chr20	55974200	55974699	1
chr20	55975300	55975499	1
chr20	55976700	55976999	1
chr20	55982500	55982699	1
chr20	55989700	55989799	1
chr20	56009300	56009399	1
chr20	56015200	56015599	1
chr20	56035600	56035999	1
chr20	56100400	56100799	1
chr20	56101700	56102099	1
chr20	56129200	56129599	1
chr20	56138300	56138499	1
chr20	56152300	56152399	1
chr20	56155100	56155599	1
chr20	56156700	56157099	1
chr20	56159600	56160099	1
chr20	56166300	56166699	1
chr20	56191900	56192299	1
chr20	56199200	56199399	1
chr20	56205300	56205499	1
chr20	56227900	56227999	1
chr20	56233100	56233299	1
chr20	56240400	56240499	1
chr20	56241500	56241899	1
chr20	56245300	56245699	1
chr20	56249300	56249499	1
chr20	56263000	56263499	1
chr20	56265900	56266099	1
chr20	56267100	56267399	1
chr20	56279100	56279299	1
chr20	56281300	56281699	1
chr20	56283700	56284199	1
chr20	56308300	56308499	1
chr20	56313700	56313899	1
chr20	56363100	56363499	1
chr20	56383300	56383599	1
chr20	56384900	56385099	1
chr20	56388900	56389199	1
chr20	56389600	56389699	1
chr20	56420100	56420299	1
chr20	56483500	56483599	1
chr20	56490200	56490499	1
chr20	56495800	56496199	1
chr20	56515700	56516099	1
chr20	56516400	56516799	1
chr20	56532100	56532399	1
chr20	56541900	56542399	1
chr20	56548500	56548599	1
chr20	56557600	56557999	1
chr20	56564100	56564399	1
chr20	56569100	56569299	1
chr20	56581700	56582099	1
chr20	56586600	56586999	1
chr20	56594900	56595299	1
chr20	56613600	56613799	1
chr20	56614700	56614899	1
chr20	56615300	56615699	1
chr20	56619400	56619699	1
chr20	56646400	56646499	1
chr20	56672100	56672299	1
chr20	56675200	56675399	1
chr20	56704000	56704099	1
chr20	56705000	56705199	1
chr20	56717600	56717899	1
chr20	56739300	56739399	1
chr20	56780400	56780799	1
chr20	56797100	56797599	1
chr20	56801400	56801599	1
chr20	56890100	56890499	1
chr20	57035900	57036099	1
chr20	57041700	57042099	1
chr20	57058000	57058299	1
chr20	57124200	57124599	1
chr20	57125100	57125399	1
chr20	57128400	57128499	1
chr20	57141600	57142099	1
chr20	57152200	57152399	1
chr20	57155300	57155399	1
chr20	57167700	57167899	1
chr20	57179100	57179499	1
chr20	57189100	57189499	1
chr20	57194300	57194399	1
chr20	57196600	57196999	1
chr20	57205100	57205299	1
chr20	57224300	57224699	1
chr20	57226700	57226799	1
chr20	57278500	57278999	1
chr20	57294800	57294899	1
chr20	57320900	57321199	1
chr20	57328500	57328899	1
chr20	57330300	57330599	1
chr20	57337800	57337899	1
chr20	57363300	57363499	1
chr20	57369700	57369899	1
chr20	57380300	57380399	1
chr20	57386900	57387199	1
chr20	57398900	57399099	1
chr20	57408500	57408599	1
chr20	57409500	57409699	1
chr20	57418100	57418399	1
chr20	57447700	57447899	1
chr20	57467400	57467499	1
chr20	57563100	57563299	1
chr20	57705500	57705699	1
chr20	57706500	57706699	1
chr20	57720900	57720999	1
chr20	57727400	57727599	1
chr20	57727900	57728399	1
chr20	57752400	57752799	1
chr20	57766000	57766099	1
chr20	57767900	57767999	1
chr20	57781900	57781999	1
chr20	57796400	57796499	1
chr20	57799000	57799199	1
chr20	57863400	57863699	1
chr20	57875100	57875299	1
chr20	57879200	57879399	1
chr20	57897200	57897599	1
chr20	57955300	57955499	1
chr20	57956400	57956499	1
chr20	57957900	57958099	1
chr20	57961600	57961899	1
chr20	57994500	57994599	1
chr20	57999000	57999499	1
chr20	58027500	58027999	1
chr20	58034500	58034599	1
chr20	58150400	58150699	1
chr20	58151700	58152099	1
chr20	58173300	58173599	1
chr20	58186700	58186799	1
chr20	58190500	58190699	1
chr20	58193100	58193599	1
chr20	58194100	58194299	1
chr20	58194900	58195099	1
chr20	58199000	58199099	1
chr20	58201500	58201799	1
chr20	58237000	58237199	1
chr20	58245200	58245299	1
chr20	58320300	58320399	1
chr20	58325800	58325999	1
chr20	58328400	58328699	1
chr20	58329900	58330199	1
chr20	58337800	58338099	1
chr20	58341400	58341599	1
chr20	58344200	58344299	1
chr20	58346400	58346599	1
chr20	58363600	58363699	1
chr20	58377000	58377499	1
chr20	58380500	58380899	1
chr20	58401400	58401799	1
chr20	58403600	58403999	1
chr20	58410600	58410799	1
chr20	58611600	58611699	1
chr20	58629000	58629199	1
chr20	58631900	58631999	1
chr20	58635200	58635399	1
chr20	58661400	58661599	1
chr20	58682700	58683099	1
chr20	58689100	58689199	1
chr20	58691100	58691499	1
chr20	58715600	58715899	1
chr20	58752600	58752899	1
chr20	58788500	58788899	1
chr20	58816300	58816499	1
chr20	58831500	58831599	1
chr20	58841600	58841799	1
chr20	58842400	58842899	1
chr20	58844700	58844999	1
chr20	58890700	58891099	1
chr20	58938000	58938099	1
chr20	58940200	58940399	1
chr20	58969000	58969199	1
chr20	58999900	59000099	1
chr20	59005800	59006099	1
chr20	59029500	59029899	1
chr20	59042600	59042799	1
chr20	59216100	59216299	1
chr20	59217500	59217599	1
chr20	59323700	59323799	1
chr20	59364300	59364599	1
chr20	59369200	59369399	1
chr20	59411400	59411599	1
chr20	59448000	59448199	1
chr20	59449400	59449499	1
chr20	59457700	59457799	1
chr20	59534000	59534399	1
chr20	59552700	59552899	1
chr20	59564300	59564599	1
chr20	59569500	59569999	1
chr20	59580900	59581199	1
chr20	59652700	59652899	1
chr20	59668000	59668299	1
chr20	59738100	59738199	1
chr20	59781300	59781599	1
chr20	59807300	59807499	1
chr20	59817300	59817599	1
chr20	59854000	59854399	1
chr20	59874900	59875099	1
chr20	59895800	59895999	1
chr20	59897900	59897999	1
chr20	59932200	59932299	1
chr20	59940400	59940699	1
chr20	59946200	59946499	1
chr20	59966600	59967099	1
chr20	59983400	59983599	1
chr20	59988800	59989099	1
chr20	59994700	59994899	1
chr20	59995200	59995499	1
chr20	60010800	60011299	1
chr20	60034600	60034899	1
chr20	60052200	60052599	1
chr20	60068600	60068999	1
chr20	60074700	60074999	1
chr20	60079500	60079599	1
chr20	60088700	60088999	1
chr20	60095700	60095899	1
chr20	60097000	60097199	1
chr20	60107700	60108199	1
chr20	60135900	60136199	1
chr20	60156500	60156699	1
chr20	60174700	60174999	1
chr20	60176300	60176699	1
chr20	60182000	60182299	1
chr20	60199900	60200199	1
chr20	60201600	60201699	1
chr20	60210600	60210899	1
chr20	60233800	60234099	1
chr20	60243500	60243899	1
chr20	60251700	60251799	1
chr20	60255500	60255699	1
chr20	60270600	60270899	1
chr20	60273600	60273699	1
chr20	60278200	60278399	1
chr20	60279900	60280199	1
chr20	60286900	60286999	1
chr20	60309700	60309999	1
chr20	60312200	60312499	1
chr20	60333100	60333599	1
chr20	60337400	60337699	1
chr20	60339300	60339599	1
chr20	60341400	60341699	1
chr20	60360200	60360299	1
chr20	60362800	60362899	1
chr20	60375500	60375599	1
chr20	60388600	60388899	1
chr20	60406700	60406799	1
chr20	60409400	60409499	1
chr20	60425400	60425599	1
chr20	60428300	60428599	1
chr20	60431500	60431699	1
chr20	60454100	60454199	1
chr20	60456800	60456899	1
chr20	60458100	60458599	1
chr20	60470500	60470799	1
chr20	60479400	60479699	1
chr20	60488200	60488399	1
chr20	60492300	60492499	1
chr20	60514000	60514399	1
chr20	60548000	60548199	1
chr20	60549400	60549599	1
chr20	60594000	60594299	1
chr20	60623700	60624099	1
chr20	60625200	60625499	1
chr20	60635800	60635999	1
chr20	60674300	60674499	1
chr20	60693800	60693999	1
chr20	60694500	60694699	1
chr20	60699900	60699999	1
chr20	60708600	60708799	1
chr20	60766900	60767299	1
chr20	60786300	60786399	1
chr20	60791800	60792299	1
chr20	60792600	60792799	1
chr20	60793800	60793999	1
chr20	60796100	60796299	1
chr20	60800500	60800599	1
chr20	60806900	60807099	1
chr20	60807700	60807899	1
chr20	60817800	60818099	1
chr20	60844600	60844899	1
chr20	60879700	60879899	1
chr20	60896000	60896299	1
chr20	60899200	60899499	1
chr20	60901900	60902199	1
chr20	60904000	60904099	1
chr20	60905300	60905499	1
chr20	60930700	60931099	1
chr20	60983800	60984099	1
chr20	60984500	60984799	1
chr20	60985600	60985899	1
chr20	60986300	60986799	1
chr20	60992600	60992999	1
chr20	61016800	61016999	1
chr20	61021300	61021699	1
chr20	61028600	61028799	1
chr20	61029600	61029699	1
chr20	61041300	61041399	1
chr20	61066400	61066899	1
chr20	61067400	61067799	1
chr20	61089200	61089499	1
chr20	61142700	61142799	1
chr20	61148900	61149199	1
chr20	61163300	61163399	1
chr20	61168800	61168999	1
chr20	61173700	61174199	1
chr20	61269600	61269899	1
chr20	61275100	61275199	1
chr20	61276800	61277099	1
chr20	61279300	61279399	1
chr20	61286800	61287199	1
chr20	61296000	61296399	1
chr20	61298900	61299099	1
chr20	61306100	61306599	1
chr20	61318700	61318799	1
chr20	61319300	61319499	1
chr20	61332800	61333099	1
chr20	61339200	61339599	1
chr20	61343600	61343699	1
chr20	61353600	61353899	1
chr20	61354800	61354999	1
chr20	61369200	61369399	1
chr20	61384400	61384599	1
chr20	61395400	61395699	1
chr20	61401500	61401999	1
chr20	61402700	61403099	1
chr20	61408600	61408799	1
chr20	61424300	61424799	1
chr20	61428400	61428499	1
chr20	61429100	61429399	1
chr20	61437100	61437199	1
chr20	61438500	61438899	1
chr20	61446500	61446599	1
chr20	61449200	61449499	1
chr20	61452800	61452899	1
chr20	61471300	61471599	1
chr20	61527500	61527699	1
chr20	61587500	61587699	1
chr20	61626700	61626899	1
chr20	61654700	61655099	1
chr20	61678800	61679199	1
chr20	61681700	61681999	1
chr20	61702500	61702599	1
chr20	61703200	61703299	1
chr20	61713200	61713399	1
chr20	61714200	61714299	1
chr20	61747600	61747699	1
chr20	61748200	61748299	1
chr20	61750800	61751099	1
chr20	61752000	61752299	1
chr20	61753500	61753799	1
chr20	61756400	61756499	1
chr20	61769400	61769499	1
chr20	61783700	61784099	1
chr20	61800900	61800999	1
chr20	61834400	61834699	1
chr20	61846300	61846599	1
chr20	61849100	61849399	1
chr20	61852300	61852599	1
chr20	61865600	61865799	1
chr20	61878600	61878799	1
chr20	61881600	61881699	1
chr20	61890500	61890699	1
chr20	61891400	61891499	1
chr20	61915300	61915499	1
chr20	61916900	61917099	1
chr20	61918400	61918599	1
chr20	61944800	61945099	1
chr20	61961200	61961399	1
chr20	61961700	61961899	1
chr20	61974200	61974399	1
chr20	61997700	61997899	1
chr20	61999100	61999199	1
chr20	62001300	62001399	1
chr20	62024300	62024399	1
chr20	62031200	62031499	1
chr20	62040100	62040299	1
chr20	62041500	62041599	1
chr20	62045600	62045699	1
chr20	62053800	62054099	1
chr20	62054500	62054999	1
chr20	62055300	62055599	1
chr20	62077400	62077699	1
chr20	62081200	62081399	1
chr20	62085100	62085299	1
chr20	62089400	62089899	1
chr20	62091300	62091499	1
chr20	62092600	62092799	1
chr20	62095800	62096299	1
chr20	62106500	62106699	1
chr20	62109500	62109599	1
chr20	62118000	62118499	1
chr20	62122200	62122499	1
chr20	62134700	62134999	1
chr20	62149600	62149699	1
chr20	62154100	62154199	1
chr20	62181200	62181599	1
chr20	62186700	62186999	1
chr20	62188100	62188399	1
chr20	62192800	62192899	1
chr20	62275900	62275999	1
chr20	62290500	62290999	1
chr20	62295700	62295799	1
chr20	62296100	62296399	1
chr20	62296800	62296999	1
chr20	62299200	62299599	1
chr20	62329100	62329299	1
chr20	62337500	62337899	1
chr20	62366200	62366299	1
chr20	62368000	62368199	1
chr20	62466000	62466199	1
chr20	62475000	62475199	1
chr20	62492500	62492699	1
chr20	62509300	62509799	1
chr20	62560700	62560799	1
chr20	62572900	62573099	1
chr20	62589900	62590199	1
chr20	62590600	62590999	1
chr20	62593200	62593399	1
chr20	62599900	62600099	1
chr20	62611100	62611399	1
chr20	62655400	62655699	1
chr20	62661400	62661699	1
chr20	62668300	62668799	1
chr20	62671400	62671899	1
chr20	62683200	62683599	1
chr20	62697100	62697299	1
chr20	62698500	62698999	1
chr20	62700300	62700599	1
chr20	62714000	62714299	1
chr20	62718300	62718499	1
chr20	62722900	62723299	1
chr20	62744800	62744899	1
chr20	62745900	62746299	1
chr20	62747900	62748099	1
chr20	62774600	62774699	1
chr20	62778600	62779099	1
chr20	62785300	62785499	1
chr20	62790000	62790199	1
chr20	62800100	62800399	1
chr20	62817800	62817899	1
chr20	62819000	62819299	1
chr20	62830600	62830699	1
chr20	62831200	62831399	1
chr20	62833800	62834099	1
chr20	62835000	62835299	1
chr20	62837400	62837499	1
chr20	62850000	62850099	1
chr20	62851000	62851299	1
chr20	62854500	62854699	1
chr20	62857100	62857399	1
chr20	62859600	62859899	1
chr20	62863900	62863999	1
chr20	62867700	62868099	1
chr20	62875900	62876399	1
chr20	62909400	62909899	1
chr21	9439500	9439699	1
chr21	9854600	9855099	1
chr21	9906000	9906399	1
chr21	9911000	9911099	1
chr21	9925400	9925599	1
chr21	9930000	9930299	1
chr21	10137400	10137599	1
chr21	10139800	10140099	1
chr21	10140700	10140799	1
chr21	10710700	10710899	1
chr21	11110500	11110899	1
chr21	11176200	11176299	1
chr21	15016100	15016199	1
chr21	15256400	15256499	1
chr21	15447200	15447499	1
chr21	15488400	15488699	1
